fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Har en MG ZS EV fler eller färre hästkrafter än en BMW iX xDrive50?;MG ZS EV;BMW iX xDrive50;174;523;hk;Hur många hästkrafter skiljer effekten?
Kostade en Smart #1 mer eller mindre än en Volvo EX90? (2024);Smart #1;Volvo EX90;419900;997000;kr;Hur många kronor skiljer priset?
Har en Fiat 500e längre eller kortare räckvidd än en Lucid Air Grand Touring?;Fiat 500e;Lucid Air Grand Touring;320;823;km;Hur många km skiljer WLTP-räckvidden?
Har en Citroën ë-C3 fler eller färre hästkrafter än en Lotus Eletre R?;Citroën ë-C3;Lotus Eletre R;113;905;hk;Hur många hästkrafter skiljer effekten?
Har en Rimac Nevera fler eller färre hästkrafter än en Subaru Solterra?;Rimac Nevera;Subaru Solterra;1914;215;hk;Hur många hästkrafter skiljer effekten?
Har en Lotus Eletre R fler eller färre hästkrafter än en Fiat 500e?;Lotus Eletre R;Fiat 500e;905;118;hk;Hur många hästkrafter skiljer effekten?
Har en Pininfarina Battista fler eller färre hästkrafter än en Polestar 4?;Pininfarina Battista;Polestar 4 Single Motor;1900;272;hk;Hur många hästkrafter skiljer effekten?
Kostade en Citroën ë-C3 mer eller mindre än en Rolls-Royce Spectre? (2024);Citroën ë-C3;Rolls-Royce Spectre;299990;6400000;kr;Hur många kronor skiljer priset?
Har en Renault Megane E-Tech fler eller färre hästkrafter än en Rimac Nevera?;Renault Megane E-Tech;Rimac Nevera;220;1914;hk;Hur många hästkrafter skiljer effekten?
Har en Smart #1 fler eller färre hästkrafter än en Pininfarina Battista?;Smart #1;Pininfarina Battista;272;1900;hk;Hur många hästkrafter skiljer effekten?
Har en Skoda Enyaq längre eller kortare räckvidd än en Volvo EX30 Single Motor?;Skoda Enyaq 85;Volvo EX30 Single Motor;563;344;km;Hur många km skiljer WLTP-räckvidden?
Har en BYD Atto 3 längre eller kortare räckvidd än en Polestar 3 Long Range?;BYD Atto 3;Polestar 3 Long Range Single Motor;420;650;km;Hur många km skiljer WLTP-räckvidden?
Har en Opel Mokka Electric längre eller kortare räckvidd än en Jeep Avenger?;Opel Mokka Electric;Jeep Avenger;338;400;km;Hur många km skiljer WLTP-räckvidden?
Har en Fiat 500e längre eller kortare räckvidd än en Zeekr 001?;Fiat 500e;Zeekr 001 Long Range;320;620;km;Hur många km skiljer WLTP-räckvidden?
Har en Honda e:Ny1 längre eller kortare räckvidd än en Kia Niro EV?;Honda e:Ny1;Kia Niro EV;412;460;km;Hur många km skiljer WLTP-räckvidden?
Har en Cupra Born längre eller kortare räckvidd än en BYD Dolphin?;Cupra Born;BYD Dolphin;425;427;km;Hur många km skiljer WLTP-räckvidden?
Har en XPeng G9 längre eller kortare räckvidd än en Zeekr 001?;XPeng G9 RWD Long Range;Zeekr 001 Long Range;570;620;km;Hur många km skiljer WLTP-räckvidden?
Tar en Kia EV6 GT längre eller kortare tid på 0–100 km/h än en Volvo EX30 Twin Motor?;Kia EV6 GT;Volvo EX30 Twin Motor Performance;3,5;3,6;sekunder;Hur många sekunder skiljer accelerationen?
Tar en BYD Seal Performance längre eller kortare tid på 0–100 km/h än en Subaru Solterra?;BYD Seal Performance;Subaru Solterra;3,8;6,9;sekunder;Hur många sekunder skiljer accelerationen?
Tar en Opel Mokka Electric längre eller kortare tid på 0–100 km/h än en Citroën ë-C3?;Opel Mokka Electric;Citroën ë-C3;9,0;11,0;sekunder;Hur många sekunder skiljer accelerationen?
Tar en XPeng G9 Performance längre eller kortare tid på 0–100 km/h än en Zeekr 001?;XPeng G9 AWD Performance;Zeekr 001 Long Range;3,9;7,2;sekunder;Hur många sekunder skiljer accelerationen?
Har en Toyota bZ4X fler eller färre hästkrafter än en Subaru Solterra?;Toyota bZ4X FWD;Subaru Solterra;204;218;hk;Hur många hästkrafter skiljer det?
Har en Honda e:Ny1 fler eller färre hästkrafter än en Opel Mokka Electric?;Honda e:Ny1;Opel Mokka Electric;204;156;hk;Hur många hästkrafter skiljer det?
Har en Opel Mokka Electric fler eller färre hästkrafter än en Kia EV6 GT?;Opel Mokka Electric;Kia EV6 GT;156;585;hk;Hur många hästkrafter skiljer det?
Har en Kia EV6 GT fler eller färre hästkrafter än en Jeep Avenger?;Kia EV6 GT;Jeep Avenger;585;156;hk;Hur många hästkrafter skiljer det?
Har en BYD Seal Performance fler eller färre hästkrafter än en XPeng G9 Performance?;BYD Seal Performance;XPeng G9 AWD Performance;530;551;hk;Hur många hästkrafter skiljer det?
Har en Citroën ë-C3 fler eller färre hästkrafter än en XPeng G9 Performance?;Citroën ë-C3;XPeng G9 AWD Performance;113;551;hk;Hur många hästkrafter skiljer det?
Har en Dacia Spring fler eller färre hästkrafter än en Lotus Eletre R?;Dacia Spring;Lotus Eletre R;65;905;hk;Hur många hästkrafter skiljer det?
Har en Volvo EX30 Extended Range större eller mindre användbar batterikapacitet än en BYD Atto 3?;Volvo EX30 Extended Range;BYD Atto 3;64;60,5;kWh;Hur många kWh skiljer batterikapaciteten?
Har en Smart #1 större eller mindre användbar batterikapacitet än en BMW iX?;Smart #1;BMW iX xDrive50;62;105,2;kWh;Hur många kWh skiljer batterikapaciteten?
Har en Volkswagen ID.7 Pro längre eller kortare räckvidd än en Cupra Tavascan?;Volkswagen ID.7 Pro;Cupra Tavascan;621;568;km;Hur många km skiljer WLTP-räckvidden?
Har en Polestar 3 Long Range Dual Motor fler eller färre hästkrafter än en Volvo EX90 Twin Motor?;Polestar 3 Long Range Dual Motor;Volvo EX90 Twin Motor;489;408;hk;Hur många hästkrafter skiljer det?
Har en Zeekr X fler eller färre hästkrafter än en Skoda Elroq 85?;Zeekr X;Skoda Elroq 85;428;286;hk;Hur många hästkrafter skiljer det?
Har en Polestar 3 Long Range Dual Motor längre eller kortare räckvidd än en MG ZS EV?;Polestar 3 Long Range Dual Motor;MG ZS EV;631;440;km;Hur många km skiljer WLTP-räckvidden?
Har en Kia EV9 GT-Line fler eller färre hästkrafter än en Skoda Elroq 85?;Kia EV9 GT-Line;Skoda Elroq 85;385;286;hk;Hur många hästkrafter skiljer det?
Har en Nio ET7 större eller mindre användbar batterikapacitet än en MG ZS EV?;Nio ET7;MG ZS EV;90;49;kWh;Hur många kWh skiljer batterikapaciteten?
Har en BMW iX3 50 längre eller kortare räckvidd än en Nissan Ariya?;BMW iX3 50 xDrive;Nissan Ariya;678;533;km;Hur många km skiljer WLTP-räckvidden?
Tar en Cupra Tavascan VZ längre eller kortare tid på 0–100 km/h än en Zeekr X?;Cupra Tavascan VZ;Zeekr X;5,5;3,8;sekunder;Hur många sekunder skiljer accelerationen?
Har en Volkswagen ID.7 Pro S längre eller kortare räckvidd än en Nissan Ariya?;Volkswagen ID.7 Pro S;Nissan Ariya;709;533;km;Hur många km skiljer WLTP-räckvidden?
Har en Kia EV9 GT-Line större eller mindre användbar batterikapacitet än en Cupra Tavascan?;Kia EV9 GT-Line;Cupra Tavascan;98;77;kWh;Hur många kWh skiljer batterikapaciteten?
Har en Maserati GranTurismo Folgore fler eller färre hästkrafter än en Skoda Elroq 85?;Maserati GranTurismo Folgore;Skoda Elroq 85;761;286;hk;Hur många hästkrafter skiljer det?
Har en Honda e:Ny1 fler eller färre hästkrafter än en Maserati GranTurismo Folgore?;Honda e:Ny1;Maserati GranTurismo Folgore;204;761;hk;Hur många hästkrafter skiljer det?
Har en Mazda MX-30 längre eller kortare räckvidd än en Volkswagen ID.7 Pro?;Mazda MX-30;Volkswagen ID.7 Pro;200;621;km;Hur många km skiljer WLTP-räckvidden?
Kostade en Audi RS e-tron GT performance mer eller mindre än en Cupra Tavascan? (2024);Audi RS e-tron GT performance;Cupra Tavascan;1860000;564900;kr;Hur många kronor skiljer priset?
Har en Audi RS e-tron GT performance fler eller färre hästkrafter än en Honda e:Ny1?;Audi RS e-tron GT performance;Honda e:Ny1;925;204;hk;Hur många hästkrafter skiljer det?
Har en Nio ET7 fler eller färre hästkrafter än en Dacia Spring?;Nio ET7;Dacia Spring;653;65;hk;Hur många hästkrafter skiljer det?
Har en Dacia Spring fler eller färre hästkrafter än en Audi RS e-tron GT performance?;Dacia Spring;Audi RS e-tron GT performance;65;925;hk;Hur många hästkrafter skiljer det?
Har en Maserati GranTurismo Folgore fler eller färre hästkrafter än en Dacia Spring?;Maserati GranTurismo Folgore;Dacia Spring;761;65;hk;Hur många hästkrafter skiljer det?
Har en Lucid Air Touring längre eller kortare räckvidd än en Volkswagen ID.3?;Lucid Air Touring;Volkswagen ID.3 Pro;725;429;km;Hur många km skiljer WLTP-räckvidden?
Har en Kia EV3 längre eller kortare räckvidd än en Mini Cooper SE?;Kia EV3 Long Range;Mini Cooper SE;605;234;km;Hur många km skiljer WLTP-räckvidden?
Har en Mini Cooper SE längre eller kortare räckvidd än en BMW i5?;Mini Cooper SE;BMW i5 eDrive40;234;582;km;Hur många km skiljer WLTP-räckvidden?
Har en Kia EV3 längre eller kortare räckvidd än en Mercedes EQS SUV?;Kia EV3;Mercedes-Benz EQS SUV 450;436;613;km;Hur många km skiljer WLTP-räckvidden?
Har en Polestar 2 längre eller kortare räckvidd än en BMW iX2?;Polestar 2 Long Range Single Motor;BMW iX2 xDrive30;635;449;km;Hur många km skiljer WLTP-räckvidden?
Har en Volvo C40 längre eller kortare räckvidd än en Hyundai Ioniq 6?;Volvo C40;Hyundai Ioniq 6 Long Range;434;614;km;Hur många km skiljer WLTP-räckvidden?
Har en Renault Scénic E-Tech längre eller kortare räckvidd än en Citroën ë-C4?;Renault Scénic E-Tech Long Range;Citroën ë-C4;625;357;km;Hur många km skiljer WLTP-räckvidden?
Har en Ford Explorer EV längre eller kortare räckvidd än en Smart #3?;Ford Explorer EV Extended Range;Smart #3;602;455;km;Hur många km skiljer WLTP-räckvidden?
Har en Lexus RZ 450e längre eller kortare räckvidd än en Volkswagen ID.7?;Lexus RZ 450e;Volkswagen ID.7 Pro;440;621;km;Hur många km skiljer WLTP-räckvidden?
Har en Lucid Air Sapphire fler eller färre hästkrafter än en Citroën ë-C4?;Lucid Air Sapphire;Citroën ë-C4;1234;136;hk;Hur många hästkrafter skiljer det?
Har en Peugeot e-208 fler eller färre hästkrafter än en Lucid Air Sapphire?;Peugeot e-208;Lucid Air Sapphire;156;1234;hk;Hur många hästkrafter skiljer det?
Har en Mercedes EQA fler eller färre hästkrafter än en Cadillac Lyriq?;Mercedes-Benz EQA 250;Cadillac Lyriq AWD;190;515;hk;Hur många hästkrafter skiljer det?
Har en BYD Han fler eller färre hästkrafter än en Volkswagen ID.4?;BYD Han;Volkswagen ID.4 Pro;517;204;hk;Hur många hästkrafter skiljer det?
Har en XPeng G6 fler eller färre hästkrafter än en Lucid Air Grand Touring?;XPeng G6 Long Range;Lucid Air Grand Touring;296;819;hk;Hur många hästkrafter skiljer det?
Har en Fisker Ocean fler eller färre hästkrafter än en BMW iX3?;Fisker Ocean Extreme;BMW iX3;564;286;hk;Hur många hästkrafter skiljer det?
Har en BMW i4 eDrive40 fler eller färre hästkrafter än en BMW i5 M60?;BMW i4 eDrive40;BMW i5 M60;340;601;hk;Hur många hästkrafter skiljer det?
Har en BYD Seal U fler eller färre hästkrafter än en Genesis GV70 Electrified?;BYD Seal U;Genesis GV70 Electrified;218;490;hk;Hur många hästkrafter skiljer det?
Har en Smart #3 Brabus fler eller färre hästkrafter än en Mercedes EQB?;Smart #3 Brabus;Mercedes-Benz EQB 350;428;292;hk;Hur många hästkrafter skiljer det?
Tar en Volkswagen ID.Buzz längre eller kortare tid på 0–100 km/h än en Tesla Model Y Performance?;Volkswagen ID.Buzz Pro;Tesla Model Y Performance;10,2;3,5;sekunder;Hur många sekunder skiljer accelerationen?
Tar en Genesis GV70 Electrified längre eller kortare tid på 0–100 km/h än en Hyundai Ioniq 6?;Genesis GV70 Electrified;Hyundai Ioniq 6 Long Range;4,2;7,4;sekunder;Hur många sekunder skiljer accelerationen?
Tar en Mercedes EQA längre eller kortare tid på 0–100 km/h än en BMW i5 M60?;Mercedes-Benz EQA 250;BMW i5 M60;8,6;3,8;sekunder;Hur många sekunder skiljer accelerationen?
Tar en Volvo C40 längre eller kortare tid på 0–100 km/h än en Fisker Ocean?;Volvo C40;Fisker Ocean Extreme;7,4;3,9;sekunder;Hur många sekunder skiljer accelerationen?
Har en Volkswagen ID.7 större eller mindre användbar batterikapacitet än en Peugeot e-208?;Volkswagen ID.7 Pro;Peugeot e-208;77;48,1;kWh;Hur många kWh skiljer batterikapaciteten?
Har en BMW iX2 större eller mindre användbar batterikapacitet än en Lucid Air Grand Touring?;BMW iX2 xDrive30;Lucid Air Grand Touring;64,8;112;kWh;Hur många kWh skiljer batterikapaciteten?
Har en Lucid Air Sapphire fler eller färre hästkrafter än en Hyundai Inster?;Lucid Air Sapphire;Hyundai Inster;1234;97;hk;Hur många hästkrafter skiljer det?
Har en Citroën ë-C4 fler eller färre hästkrafter än en Lucid Air Sapphire?;Citroën ë-C4;Lucid Air Sapphire;136;1234;hk;Hur många hästkrafter skiljer det?
Har en Audi RS e-tron GT performance fler eller färre hästkrafter än en Hyundai Inster?;Audi RS e-tron GT performance;Hyundai Inster;912;97;hk;Hur många hästkrafter skiljer det?
Kostade en MG4 mer eller mindre än en Rolls-Royce Spectre? (2024);MG4;Rolls-Royce Spectre;330000;6400000;kr;Hur många kronor skiljer priset?
Har en Genesis GV60 Performance fler eller färre hästkrafter än en Mini Cooper SE?;Genesis GV60 Performance;Mini Cooper SE;490;181;hk;Hur många hästkrafter skiljer det?
Har en Kia Niro EV fler eller färre hästkrafter än en BMW i7 M70?;Kia Niro EV;BMW i7 M70;204;660;hk;Hur många hästkrafter skiljer det?
Har en Ford Mustang Mach-E GT fler eller färre hästkrafter än en Peugeot e-208?;Ford Mustang Mach-E GT;Peugeot e-208;487;154;hk;Hur många hästkrafter skiljer det?
Har en BYD Dolphin fler eller färre hästkrafter än en Hyundai Ioniq 5 N?;BYD Dolphin;Hyundai Ioniq 5 N;204;650;hk;Hur många hästkrafter skiljer det?
Har en Kia EV9 GT fler eller färre hästkrafter än en MG4?;Kia EV9 GT;MG4;501;170;hk;Hur många hästkrafter skiljer det?
Har en Hyundai Kona Electric fler eller färre hästkrafter än en Mercedes-AMG EQE 53?;Hyundai Kona Electric;Mercedes-AMG EQE 53;218;626;hk;Hur många hästkrafter skiljer det?
Har en Mercedes-AMG EQS 53 fler eller färre hästkrafter än en Renault Mégane E-Tech?;Mercedes-AMG EQS 53;Renault Mégane E-Tech;658;220;hk;Hur många hästkrafter skiljer det?
Har en Peugeot e-2008 fler eller färre hästkrafter än en Cadillac Lyriq?;Peugeot e-2008;Cadillac Lyriq AWD;156;515;hk;Hur många hästkrafter skiljer det?
Har en BMW i5 M60 fler eller färre hästkrafter än en BYD Atto 3?;BMW i5 M60;BYD Atto 3;601;204;hk;Hur många hästkrafter skiljer det?
Har en Kia EV3 fler eller färre hästkrafter än en Polestar 4?;Kia EV3;Polestar 4 Long Range Dual Motor;204;544;hk;Hur många hästkrafter skiljer det?
Har en Volvo EX90 fler eller färre hästkrafter än en Volkswagen ID.3?;Volvo EX90;Volkswagen ID.3 Pro;517;204;hk;Hur många hästkrafter skiljer det?
Har en Peugeot e-2008 fler eller färre hästkrafter än en Genesis GV70 Electrified?;Peugeot e-2008;Genesis GV70 Electrified;156;490;hk;Hur många hästkrafter skiljer det?
Har en BMW iX M60 fler eller färre hästkrafter än en Kia EV3?;BMW iX M60;Kia EV3;619;204;hk;Hur många hästkrafter skiljer det?
Har en BMW i4 M50 fler eller färre hästkrafter än en BYD Dolphin?;BMW i4 M50;BYD Dolphin;544;204;hk;Hur många hästkrafter skiljer det?
Har en Kia Niro EV fler eller färre hästkrafter än en Volvo EX90?;Kia Niro EV;Volvo EX90;204;517;hk;Hur många hästkrafter skiljer det?
Har en BMW i5 M60 fler eller färre hästkrafter än en Hyundai Kona Electric?;BMW i5 M60;Hyundai Kona Electric;601;218;hk;Hur många hästkrafter skiljer det?
Har en Volkswagen ID.3 fler eller färre hästkrafter än en Hyundai Ioniq 5 N?;Volkswagen ID.3 Pro;Hyundai Ioniq 5 N;204;650;hk;Hur många hästkrafter skiljer det?
Har en Mercedes-AMG EQS 53 fler eller färre hästkrafter än en BYD Atto 3?;Mercedes-AMG EQS 53;BYD Atto 3;658;204;hk;Hur många hästkrafter skiljer det?
Har en Renault Mégane E-Tech fler eller färre hästkrafter än en BMW iX M60?;Renault Mégane E-Tech;BMW iX M60;220;619;hk;Hur många hästkrafter skiljer det?
Har en Volvo C40 längre eller kortare räckvidd än en Polestar 4?;Volvo C40;Polestar 4 Long Range Dual Motor;434;590;km;Hur många km skiljer WLTP-räckvidden?
Tar en Lexus RZ 450e längre eller kortare tid på 0–100 km/h än en Tesla Model 3 Performance?;Lexus RZ 450e;Tesla Model 3 Performance;5,3;3,1;sekunder;Hur många sekunder skiljer accelerationen?
Har en BMW i4 M50 större eller mindre användbar batterikapacitet än en Volvo EX30?;BMW i4 M50;Volvo EX30;80,7;64;kWh;Hur många kWh skiljer batterikapaciteten?
Har en Tesla Model 3 Long Range längre eller kortare räckvidd än en Smart #3?;Tesla Model 3 Long Range;Smart #3;629;455;km;Hur många km skiljer WLTP-räckvidden?
Tar en Renault Scénic E-Tech längre eller kortare tid på 0–100 km/h än en Genesis GV70 Electrified?;Renault Scénic E-Tech;Genesis GV70 Electrified;7,9;4,4;sekunder;Hur många sekunder skiljer accelerationen?
Har en Genesis GV60 Performance större eller mindre användbar batterikapacitet än en Cadillac Lyriq?;Genesis GV60 Performance;Cadillac Lyriq AWD;74;102;kWh;Hur många kWh skiljer batterikapaciteten?
Har en Polestar 2 Long Range fler eller färre hästkrafter än en Tesla Model 3 Long Range?;Polestar 2 Long Range;Tesla Model 3 Long Range;299;283;hk;Hur många hästkrafter skiljer det?
Har en BYD Seal U fler eller färre hästkrafter än en Renault Mégane E-Tech?;BYD Seal U;Renault Mégane E-Tech;218;220;hk;Hur många hästkrafter skiljer det?
Har en Kia EV3 längre eller kortare räckvidd än en Polestar 4?;Kia EV3 Long Range;Polestar 4 Long Range Single Motor;605;610;km;Hur många km skiljer WLTP-räckvidden?
Har en Hyundai Kona Electric längre eller kortare räckvidd än en BYD Han?;Hyundai Kona Electric Long Range;BYD Han;514;521;km;Hur många km skiljer WLTP-räckvidden?
Har en Smart #3 längre eller kortare räckvidd än en Volvo C40?;Smart #3;Volvo C40;455;476;km;Hur många km skiljer WLTP-räckvidden?
Har en Audi Q8 e-tron 55 längre eller kortare räckvidd än en Polestar 3?;Audi Q8 e-tron 55;Polestar 3 Long Range Dual Motor;582;560;km;Hur många km skiljer WLTP-räckvidden?
Har en Volvo EX30 större eller mindre användbar batterikapacitet än en Hyundai Kona Electric?;Volvo EX30 Single Motor;Hyundai Kona Electric Long Range;64;65;kWh;Hur många kWh skiljer batterikapaciteten?
Har en Genesis GV60 Performance fler eller färre hästkrafter än en Tesla Model 3 Performance?;Genesis GV60 Performance;Tesla Model 3 Performance;490;460;hk;Hur många hästkrafter skiljer det?
Har en XPeng G6 längre eller kortare räckvidd än en BMW i4 eDrive40?;XPeng G6 Long Range;BMW i4 eDrive40;570;590;km;Hur många km skiljer WLTP-räckvidden?
Har en Cupra Tavascan fler eller färre hästkrafter än en Hyundai Ioniq 5?;Cupra Tavascan;Hyundai Ioniq 5 Long Range;340;229;hk;Hur många hästkrafter skiljer det?
Har en Hyundai Ioniq 5 fler eller färre hästkrafter än en Polestar 3?;Hyundai Ioniq 5 Long Range;Polestar 3 Long Range Dual Motor;229;489;hk;Hur många hästkrafter skiljer det?
Har en Cadillac Lyriq fler eller färre hästkrafter än en Audi Q4 e-tron?;Cadillac Lyriq AWD;Audi Q4 e-tron;515;286;hk;Hur många hästkrafter skiljer det?
Har en Lexus RZ 450e längre eller kortare räckvidd än en XPeng G6?;Lexus RZ 450e;XPeng G6 Long Range;440;570;km;Hur många km skiljer WLTP-räckvidden?
