fråga;källa;år
Hade Tokyos storstadsområde fler eller färre invånare än Delhis 2024?;UN World Urbanization Prospects / Macrotrends (Tokyo metro ~37,1 milj, Delhi metro ~33,8 milj);2024
Hade Saudiarabien fler eller färre invånare än Sverige 2024?;GASTAT (Saudiarabien 35,3 milj mid-2024) / SCB (Sverige 10,59 milj slut 2024);2024
Hade Kina en större eller mindre BNP än USA 2024?;Världsbanken / IMF (Kina ~18,74 biljoner USD, USA ~29,18 biljoner USD, nominellt);2024
Hade Indien en större eller mindre BNP än Japan 2024?;IMF WEO (Indien ~3,91 biljoner USD, Japan ~4,03 biljoner USD, nominellt);2024
Hade Sverige en större eller mindre BNP än Norge 2024?;Världsbanken (Sverige ~610 mdr USD, Norge ~484 mdr USD, nominellt);2024
Hade Indonesien en större eller mindre BNP än Nederländerna 2024?;Världsbanken (Indonesien ~1396 mdr USD, Nederländerna ~1228 mdr USD, nominellt);2024
Hade Schweiz en större eller mindre BNP än Saudiarabien 2024?;Världsbanken (Schweiz ~937 mdr USD, Saudiarabien ~1238 mdr USD, nominellt);2024
Hade Nvidia en större eller mindre årsomsättning än Apple räkenskapsåret 2024/2025?;Nvidia 8-K FY2025 (130,5 mdr USD) / Apple 10-K FY2024 (391 mdr USD);2024-2025
Drog Lilo & Stitch in mer eller mindre än A Minecraft Movie i biljettintäkter (2025)?;Box Office Mojo / Variety (Lilo & Stitch ~1,038 mdr USD, A Minecraft Movie ~955 milj USD);2025
Drog Insidan ut 2 in mer eller mindre än Lejonkungen (2019) i biljettintäkter totalt?;Box Office Mojo (Insidan ut 2 ~1,687 mdr USD, Lejonkungen 2019 ~1,657 mdr USD);2024
Drog Vaiana 2 in mer eller mindre än Wicked i biljettintäkter (2024)?;Box Office Mojo / Variety (Vaiana 2 ~904 milj per dec 2024, Wicked ~465 milj USD);2024
Drog Avatar (2009) in mer eller mindre än Titanic i biljettintäkter totalt?;Box Office Mojo (Avatar ~2,92 mdr USD, Titanic ~2,242 mdr USD, inkl. återlanseringar);2024
Hade Taylor Swift fler eller färre månadslyssnare på Spotify än Drake (2024)?;Spotify Wrapped 2024 / ChartMasters (Taylor Swift ~91,7 milj, Drake ~73,3 milj månadslyssnare);2024
Hade Neymar fler eller färre följare på Instagram än Kylian Mbappé (2024)?;Wikipedia: List of most-followed Instagram accounts (Neymar ~234 milj, Mbappé ~118 milj);2024
Sålde Nintendo Switch fler eller färre konsoler totalt än PlayStation 4 (2024)?;Nintendo (Switch ~153 milj per slut 2024) / Sony / VGChartz (PS4 ~117 milj);2024
Sålde BYD fler eller färre bilar totalt än Tesla under 2024?;BYD årsredovisning 2024 (~4,27 milj NEV) / Tesla Q4 2024 (1,79 milj levererade);2024
Hade Real Madrid större eller mindre intäkter än Manchester City säsongen 2023/24?;Deloitte Football Money League 2025 (Real Madrid 1045,5 milj EUR, Man City 838 milj EUR);2023-2024
Hade Apple ett större eller mindre börsvärde än Nintendo (2024)?;CompaniesMarketCap (Apple ~3,4 biljoner USD, Nintendo ~52 mdr USD, börsvärde slut 2024);2024
Hade Walmart en större eller mindre årsomsättning än Spotify räkenskapsåret 2024/2025?;Walmart 8-K FY2025 (~681 mdr USD) / Spotify FY2024 (~16 mdr USD omräknat från EUR);2024-2025
Hade Kina fler eller färre invånare än USA 2024?;UN / Worldometer (Kina ~1420 milj) / US Census (USA ~345 milj);2024
Hade Vietnam fler eller färre invånare än Iran 2024?;US Census / Worldometer (Vietnam ~100,99 milj, Iran ~91,57 milj);2024
Hade Kanada en större eller mindre BNP än Ryssland 2024?;IMF WEO / StatisticsTimes (Kanada ~2244 mdr USD, Ryssland ~2174 mdr USD, nominellt);2024
Hade Italien en större eller mindre BNP än Brasilien 2024?;IMF WEO / Världsbanken (Italien ~2373 mdr USD, Brasilien ~2179 mdr USD, nominellt);2024
Hade Facebook fler eller färre månadsanvändare än YouTube 2024?;DataReportal / Statista (Facebook ~3,07 mdr MAU, YouTube ~2,5 mdr MAU);2024
Hade WhatsApp fler eller färre månadsanvändare än WeChat 2024?;Statista / Meta (WhatsApp ~3,0 mdr MAU, WeChat ~1,43 mdr MAU);2024
Drog Avengers: Endgame in mer eller mindre än Star Wars: The Force Awakens i biljettintäkter totalt?;Box Office Mojo (Endgame ~2,189 mdr USD, Force Awakens ~2,068 mdr USD);2024
Sålde Minecraft fler eller färre exemplar totalt än Grand Theft Auto V (2024)?;Mojang/Microsoft (Minecraft ~300 milj per okt 2023) / Take-Two (GTA V ~200 milj per maj 2024);2024
Hade Microsoft en större eller mindre årsomsättning än Samsung räkenskapsåret 2024?;Microsoft 10-K FY2024 (~245 mdr USD) / Samsung FY2024 (~207 mdr USD omräknat från KRW);2024
Hade Dallas Cowboys ett större eller mindre marknadsvärde än Real Madrid 2024?;Sportico 2024 NFL valuations (Cowboys ~10,1 mdr USD) / Forbes/Sportico (Real Madrid ~6,6 mdr USD);2024
Hade Amazon en större eller mindre årsomsättning än Netflix 2024?;Amazon 10-K 2024 (638 mdr USD) / Netflix 2024 (~38,8 mdr USD);2024
Hade Argentina fler eller färre invånare än Colombia 2024?;Worldometer / DANE (Argentina ~45,7 milj, Colombia ~52,9 milj);2024
Drog Jurassic World in mer eller mindre än The Avengers (2012) i biljettintäkter totalt?;Box Office Mojo (Jurassic World ~1,670 mdr USD, The Avengers 2012 ~1,519 mdr USD);2024
Hade Irland en större eller mindre BNP än Danmark 2024?;IMF WEO (Irland ~561 mdr USD) / Världsbanken (Danmark ~429 mdr USD, nominellt);2024
Hade Pakistan fler eller färre invånare än Indonesien 2024?;Worldometer / BPS (Pakistan ~251,27 milj, Indonesien ~283,49 milj);2024
Hade Toyota en större eller mindre årsomsättning än Volkswagen 2024?;Macrotrends/Toyota (~311 mdr USD) / VW Group FY2024 (324,7 mdr EUR ≈ 353 mdr USD);2024
Hade The Weeknds Blinding Lights fler eller färre Spotify-streams än Ed Sheerans Shape of You (2025)?;ChartMasters / Spotify (Blinding Lights ~5,0 mdr streams, Shape of You ~4,0 mdr streams);2025
Hade Filippinerna fler eller färre invånare än Etiopien 2024?;PSA (Filippinerna 112,7 milj census 2024) / Worldometer (Etiopien ~132,1 milj);2024
Hade Disney en större eller mindre årsomsättning än Netflix räkenskapsåret 2024?;Disney 8-K FY2024 (91,4 mdr USD) / Netflix 2024 (~38,8 mdr USD);2024
Drog Barbie in mer eller mindre än Frost 2 i biljettintäkter totalt?;Box Office Mojo (Barbie ~1,38 mdr USD, Frost 2 ~1,453 mdr USD);2024
Hade Storbritannien fler eller färre invånare än Thailand 2024?;ONS (Storbritannien ~69,3 milj) / Worldometer (Thailand ~70,27 milj);2024
Hade Förenade Arabemiraten en större eller mindre BNP än Israel 2024?;Världsbanken (UAE ~537 mdr USD) / IMF (Israel ~565 mdr USD, nominellt);2024
Hade Iran fler eller färre invånare än Turkiet 2024?;Worldometer / TÜİK (Iran ~91,57 milj, Turkiet ~85,52 milj);2024
Hade Grekland en större eller mindre BNP än Portugal 2024?;IMF WEO (Grekland ~253 mdr USD) / Världsbanken (Portugal ~309 mdr USD, nominellt);2024
Hade Saudi Aramco en större eller mindre årsomsättning än Apple 2024?;Saudi Aramco FY2024 (~480,57 mdr USD) / Apple 10-K FY2024 (391 mdr USD);2024
Hade Spotify fler eller färre månadsanvändare än Netflix hade abonnenter i slutet av 2024?;Spotify Q4 2024 (678 milj MAU) / Netflix Q4 2024 (~301 milj abonnenter);2024
Hade Egypten en större eller mindre BNP än Norge 2024?;Världsbanken (Egypten ~389 mdr USD, Norge ~484 mdr USD, nominellt);2024
