fråga;källa;år
Väger en struts mer eller mindre än en kejsarpingvin?;https://nationalzoo.si.edu/animals/ostrich;2024
Väger en grävling mer eller mindre än en huskatt?;https://en.wikipedia.org/wiki/European_badger;2024
Väger en tiger mer eller mindre än ett lejon?;https://www.britannica.com/science/Are-Tigers-Bigger-Than-Lions;2024
Väger en gorilla mer eller mindre än en schimpans?;https://www.britannica.com/animal/Gorilla-primate-genus;2024
Väger en älg mer eller mindre än en ren?;https://a-z-animals.com/blog/moose-vs-reindeer-what-are-key-differences/;2024
Väger en noshörning mer eller mindre än en afrikansk elefant?;https://en.wikipedia.org/wiki/List_of_heaviest_land_mammals;2024
Väger en brunbjörn mer eller mindre än en varg?;https://www.britannica.com/animal/gray-wolf;2024
Är en kaskelot längre eller kortare än en blåval?;https://www.britannica.com/animal/sperm-whale;2024
Är en nätpyton längre eller kortare än en kungskobra?;https://www.nhm.ac.uk/discover/what-is-the-biggest-snake-in-the-world.html;2024
Är en jättebläckfisk längre eller kortare än en kolossbläckfisk?;https://www.britannica.com/animal/giant-squid;2024
Springer ett lejon fortare eller långsammare än en gepard?;https://joysafaribay.com/post/comparing-the-speed-of-lions-and-cheetahs-who-is-the-fastest-predators;2024
Springer en struts fortare eller långsammare än en emu?;https://animals.howstuffworks.com/birds/emu-vs-ostrich.htm;2024
Lever en ara längre eller kortare än en galapagossköldpadda?;https://www.safariltd.com/blogs/toys-that-teach/top-ten-longest-living-animals;2024
Lever en arbetsbi längre eller kortare än en bidrottning?;https://www.britannica.com/science/How-Long-Do-Queen-Bees-Live;2024
Lever en husfluga längre eller kortare än en dagslända som vuxen?;https://en.wikipedia.org/wiki/Housefly;2024
Väger en blåvals hjärta mer eller mindre än en människohjärna?;https://www.guinnessworldrecords.com/world-records/largest-heart;2024
Är dräktighetstiden för en afrikansk elefant längre eller kortare än för en blåval?;https://a-z-animals.com/blog/whats-a-blue-whales-gestation-period/;2024
Springer en huskatt fortare eller långsammare än en tamgris?;https://www.speedofanimals.com/animals/pig;2024
Väger en jaguar mer eller mindre än en leopard?;https://a-z-animals.com/animals/comparison/leopard-vs-jaguar/;2024
Springer en kvarthäst fortare eller långsammare än en greyhound?;https://www.britannica.com/topic/How-Fast-Can-Horses-Run;2024
Är en giraff högre eller lägre än en afrikansk elefant?;https://savegiraffesnow.org/how-tall-are-giraffes/;2024
Väger en späckhuggare mer eller mindre än en vithaj?;https://oceaninfo.com/compare/great-white-shark-vs-orca/;2024
Väger en sjöelefant mer eller mindre än en valross?;https://a-z-animals.com/blog/walrus-vs-elephant-seal/;2024
Är dräktighetstiden för en kamel längre eller kortare än för en häst?;https://ker.com/equinews/gestation-periods-horses-animals/;2024
Har en kungsörn större eller mindre vingspann än en havsörn?;https://www.britannica.com/science/What-Is-the-Wingspan-of-an-Eagle;2024
Väger en humla mer eller mindre än ett honungsbi?;https://www.pbs.org/wnet/nature/blog/bumblebee-fact-sheet/;2024
Väger en saltvattenskrokodil mer eller mindre än en komodovaran?;https://www.animalmatchup.com/vs/komodo-dragon-vs-saltwater-crocodile;2024
Väger en gråsparv mer eller mindre än en kolibri?;https://www.anthony-lujan.com/blog/hummingbird-weight-facts-lighter-than-a-nickel;2024
Flyger en tornseglare fortare eller långsammare än en pilgrimsfalk i planflykt?;https://en.wikipedia.org/wiki/List_of_birds_by_flight_speed;2024
Väger en flasknosdelfin mer eller mindre än en tumlare?;https://www.britannica.com/animal/bottlenose-dolphin;2024
Är silvertärnans årliga flyttsträcka längre eller kortare än myrspovens?;https://www.audubon.org/news/how-tern-broke-record-longest-known-migration;2024
Väger en giraffs hjärta mer eller mindre än en människas hjärta?;https://giraffeconservation.org/facts-about-giraffe/how-does-a-giraffes-heart-work/;2024
Är en människas vilopuls högre eller lägre än en elefants?;https://globalelephants.org/elefact-friday-from-the-heart/;2024
Har en hund fler eller färre tänder än en människa?;https://www.poochandmutt.co.uk/blogs/health/how-many-teeth-do-dogs-have;2024
Väger en leopard mer eller mindre än en gepard?;https://www.britannica.com/science/Whats-the-Difference-Between-a-Cheetah-and-a-Leopard;2024
Simmar en segelfisk fortare eller långsammare än en marlin?;https://dipndive.com/blogs/marine-life/top-5-fastest-fishes-on-the-planet;2024
Väger en kapybara mer eller mindre än en bäver?;https://www.guinnessworldrecords.com/news/2024/4/the-world-of-capybaras-the-giant-rodent-that-weighs-as-much-as-full-grown-wolf-768309;2024
Är en flamingo högre eller lägre än en gråhäger?;https://www.dimensions.com/element/greater-flamingo-phoenicopterus-roseus;2024
Väger en isbjörn mer eller mindre än en brunbjörn?;https://www.adfg.alaska.gov/index.cfm?adfg=polarbear.main;2024
Lever en albatross längre eller kortare än en svan i det vilda?;https://a-z-animals.com/animals/albatross/;2024
Väger en anakonda mer eller mindre än en nätpyton?;https://www.britannica.com/animal/green-anaconda;2024
Har en elefantsnabel fler eller färre muskler än hela människokroppen?;https://www.clevelandzoosociety.org/z/2023/06/26/truth-or-tail-an-elephants-trunk-has-over-40000-muscles;2023
Är en kejsarpingvin högre eller lägre än en kungspingvin?;https://www.britannica.com/animal/emperor-penguin;2024
Är en narvals bete längre eller kortare än en afrikansk elefants bete?;https://en.wikipedia.org/wiki/Narwhal;2024
Är en manta bredare eller smalare än en spjutrocka?;https://www.dimensions.com/element/giant-oceanic-manta-ray-mobula-birostris;2024
Väger en bison mer eller mindre än en tamko?;https://www.nps.gov/subjects/bison/about.htm;2024
Väger en orangutang mer eller mindre än en babian?;https://www.britannica.com/animal/orangutan;2024
Väger en järv mer eller mindre än ett lodjur?;https://www.fws.gov/species/north-american-wolverine-gulo-gulo-luscus;2024
Lever en nilkrokodil längre eller kortare än en jättesköldpadda?;https://a-z-animals.com/animals/crocodile/crocodile-facts/crocodile-lifespan/;2024
Springer en afrikansk vildhund fortare eller långsammare än en hyena?;https://www.speedofanimals.com/animals/african_wild_dog;2024
Har en berguv större eller mindre vingspann än en fjälluggla?;https://a-z-animals.com/animals/eurasian-eagle-owl/;2024
Är en rens horn längre eller kortare än en kronhjorts?;https://a-z-animals.com/animals/reindeer/reindeer-antlers-everything-you-need-to-know/;2024
Är dräktighetstiden för ett lejon längre eller kortare än för en gepard?;https://seaworld.org/animals/all-about/cheetah/care-of-young/;2024
Lever en sengångare längre eller kortare än en koala i det vilda?;https://a-z-animals.com/blog/sloth-lifespan-how-long-do-sloths-live/;2024
Väger en goliatbagge mer eller mindre än en ekoxe?;https://www.britannica.com/animal/African-goliath-beetle;2024
Väger en flyghund mer eller mindre än en vampyrfladdermus?;https://en.wikipedia.org/wiki/Megabat;2024
Lägger en anka fler eller färre ägg per år än en höna?;https://grubblyfarms.com/blogs/the-flyer/comparing-chicken-eggs-vs-duck-eggs-everything-you-need-to-know;2024
Äter en blåval mer eller mindre mat per dag än en afrikansk elefant?;https://www.nationalgeographic.com/science/article/blue-whales-can-eat-half-a-million-calories-in-a-single-mouthful;2024
Är en nyfödd giraffkalv högre eller lägre än en vuxen människa?;https://savegiraffesnow.org/how-tall-are-giraffes/;2024
Har en saltvattenskrokodil starkare eller svagare bett än ett lejon?;https://thomsonsafaris.com/blog/animal-bite-force/;2024
Har en bläckfisk fler eller färre armar och tentakler än en tioarmad bläckfisk?;https://www.livescience.com/difference-arms-tentacles;2024
Springer en känguru fortare eller långsammare än en emu?;https://www.animalmatchup.com/vs/emu-vs-kangaroo;2024
Väger en koala mer eller mindre än en vombat?;https://www.animalmatchup.com/vs/hairy-nosed-wombat-vs-koala;2024
Är en struts högre eller lägre än en emu?;https://en.wikipedia.org/wiki/Tallest_extant_birds;2024
Är ett valrossbete längre eller kortare än en afrikansk elefants bete?;https://a-z-animals.com/blog/walrus-tusks-how-long-do-they-really-get/;2024
Dyker en kaskelot djupare eller grundare än en kejsarpingvin?;https://www.csiro.au/en/news/all/articles/2023/april/deepest-diving-animals;2023
Är en blåvals vilopuls högre eller lägre än en människas?;https://news.stanford.edu/stories/2019/11/first-ever-recording-blue-whales-heart-rate;2019
Väger en igelkott mer eller mindre än en ekorre?;https://en.wikipedia.org/wiki/European_hedgehog;2024
Är en sillval längre eller kortare än en kaskelot?;https://en.wikipedia.org/wiki/Fin_whale;2024
Väger en puma mer eller mindre än en jaguar?;https://en.wikipedia.org/wiki/Cougar;2024
Väger en elefantsäl mer eller mindre än en späckhuggare?;https://en.wikipedia.org/wiki/Southern_elephant_seal;2024
Springer en älg fortare eller långsammare än en vitsvanshjort?;https://www.speedofanimals.com/animals/moose;2024
Är dräktighetstiden för en noshörning längre eller kortare än för en giraff?;https://en.wikipedia.org/wiki/Rhinoceros;2024
Väger en gråsäl mer eller mindre än en knubbsäl?;https://en.wikipedia.org/wiki/Grey_seal;2024
Lever en papegoja längre eller kortare än en korp i det vilda?;https://en.wikipedia.org/wiki/Macaw;2024
Väger en kondor mer eller mindre än en pelikan?;https://en.wikipedia.org/wiki/Andean_condor;2024
Är en knölvals fena längre eller kortare än en människa är lång?;https://en.wikipedia.org/wiki/Humpback_whale;2024
Väger en pytonorms ägg mer eller mindre än ett kolibriägg?;https://en.wikipedia.org/wiki/Bee_hummingbird;2024
Är en gnu snabbare eller långsammare än en zebra?;https://www.speedofanimals.com/animals/blue_wildebeest;2024
Väger en mandrill mer eller mindre än en babian?;https://en.wikipedia.org/wiki/Mandrill;2024
Lever en flamingo längre eller kortare än en pelikan i det vilda?;https://en.wikipedia.org/wiki/Greater_flamingo;2024
Är dräktighetstiden för en späckhuggare längre eller kortare än för en flodhäst?;https://en.wikipedia.org/wiki/Killer_whale;2024
Väger en tasmansk djävul mer eller mindre än en rödräv?;https://en.wikipedia.org/wiki/Tasmanian_devil;2024
Springer en hare fortare eller långsammare än en kanin?;https://www.speedofanimals.com/animals/brown_hare;2024
Är en kungskobra längre eller kortare än en anakonda?;https://en.wikipedia.org/wiki/King_cobra;2024
Väger ett sjölejon mer eller mindre än en gråsäl?;https://en.wikipedia.org/wiki/Sea_lion;2024
Lever en tumlare längre eller kortare än en flasknosdelfin?;https://en.wikipedia.org/wiki/Harbour_porpoise;2024
Väger en varan mer eller mindre än en leguan?;https://en.wikipedia.org/wiki/Monitor_lizard;2024
Är en blåvalskalv vid födseln längre eller kortare än en vuxen späckhuggare?;https://www.whalefacts.org/blue-whale-calf/;2024
Väger ett kasuarägg mer eller mindre än ett emuägg?;https://en.wikipedia.org/wiki/Cassowary;2024
Springer en varg fortare eller långsammare än en älg?;https://www.speedofanimals.com/animals/gray_wolf;2024
Väger en adeliepingvin mer eller mindre än en albatross?;https://en.wikipedia.org/wiki/Ad%C3%A9lie_penguin;2024
Är dräktighetstiden för en katt längre eller kortare än för en elefant?;https://www.wla.org/assets/Book_Award/WCCPBA/2019%20Mammal%20Gestation%20Periods.pdf;2019
Väger en räka mer eller mindre än en hummer?;https://en.wikipedia.org/wiki/American_lobster;2024
Väger ett marsvin mer eller mindre än en kapybara?;https://en.wikipedia.org/wiki/Guinea_pig;2024
Springer en sengångare fortare eller långsammare än en människa?;https://www.speedofanimals.com/animals/three-toed_sloth;2024
Lever en mus längre eller kortare än en papegoja?;https://en.wikipedia.org/wiki/Macaw;2024
Väger en talgoxe mer eller mindre än en koltrast?;https://en.wikipedia.org/wiki/Common_blackbird;2024
Väger en korsspindel mer eller mindre än en fågelspindel?;https://en.wikipedia.org/wiki/Goliath_birdeater;2024
Springer en kungspingvin fortare eller långsammare än en människa?;https://en.wikipedia.org/wiki/King_penguin;2024
Är en lövgroda större eller mindre än en oxgroda?;https://en.wikipedia.org/wiki/American_bullfrog;2024
Lever en bläckfisk längre eller kortare än en hummer?;https://en.wikipedia.org/wiki/Octopus;2024
Väger en knölsvan mer eller mindre än en pelikan?;https://en.wikipedia.org/wiki/Mute_swan;2024
Väger en pelikan mer eller mindre än en flamingo?;https://en.wikipedia.org/wiki/Great_white_pelican;2024
Är en boaorm längre eller kortare än en hornviper?;https://en.wikipedia.org/wiki/Boa_constrictor;2024
Springer en tamhäst fortare eller långsammare än en älg?;https://www.speedofanimals.com/animals/horse;2024
Väger en kärrsköldpadda mer eller mindre än en galapagossköldpadda?;https://en.wikipedia.org/wiki/Gal%C3%A1pagos_tortoise;2024
Är dräktighetstiden för en kanin längre eller kortare än för en katt?;https://en.wikipedia.org/wiki/Rabbit;2024
Väger en knölsvan mer eller mindre än en kanadagås?;https://en.wikipedia.org/wiki/Mute_swan;2024
Lever en igelkott längre eller kortare än en flodhäst?;https://en.wikipedia.org/wiki/European_hedgehog;2024
Är en näbbval längre eller kortare än en grindval?;https://en.wikipedia.org/wiki/Cuvier%27s_beaked_whale;2024
Väger ett rådjur mer eller mindre än en kronhjort?;https://en.wikipedia.org/wiki/Roe_deer;2024
Springer en hyena fortare eller långsammare än ett lejon?;https://www.speedofanimals.com/animals/spotted_hyena;2024
Är en kungsboa tyngre eller lättare än en nätpyton?;https://en.wikipedia.org/wiki/Reticulated_python;2024
Lever en groda längre eller kortare än en padda?;https://en.wikipedia.org/wiki/Common_toad;2024
Väger en valross mer eller mindre än ett sjölejon?;https://en.wikipedia.org/wiki/Walrus;2024
Är dräktighetstiden för en ko längre eller kortare än för en häst?;https://www.wla.org/assets/Book_Award/WCCPBA/2019%20Mammal%20Gestation%20Periods.pdf;2019
Väger en kungsörn mer eller mindre än en berguv?;https://en.wikipedia.org/wiki/Golden_eagle;2024
Springer en noshörning fortare eller långsammare än en elefant?;https://www.speedofanimals.com/animals/white_rhinoceros;2024
Lever en papegoja längre eller kortare än en flamingo?;https://en.wikipedia.org/wiki/Macaw;2024
Är en späckhuggares ryggfena högre eller lägre än en människa är lång?;https://en.wikipedia.org/wiki/Killer_whale;2024
Springer en gnu fortare eller långsammare än en gepard?;https://www.speedofanimals.com/animals/blue_wildebeest;2024
Väger ett lodjur mer eller mindre än en varg?;https://en.wikipedia.org/wiki/Eurasian_lynx;2024
Väger en schimpans mer eller mindre än en människa?;https://en.wikipedia.org/wiki/Chimpanzee;2024
Väger en babian mer eller mindre än en schimpans?;https://en.wikipedia.org/wiki/Baboon;2024
Är en gepard längre eller kortare än ett lejon i kroppen?;https://en.wikipedia.org/wiki/Cheetah;2024
Springer en brunbjörn fortare eller långsammare än en människa?;https://www.speedofanimals.com/animals/brown_bear;2024
Väger en gepard mer eller mindre än ett lodjur?;https://en.wikipedia.org/wiki/Cheetah;2024
Lever en varg längre eller kortare än en rödräv i det vilda?;https://en.wikipedia.org/wiki/Wolf;2024
Väger en grävling mer eller mindre än en bäver?;https://en.wikipedia.org/wiki/European_badger;2024
Är en kronhjort högre eller lägre än en älg i mankhöjd?;https://en.wikipedia.org/wiki/Red_deer;2024
Väger en babian mer eller mindre än en varg?;https://en.wikipedia.org/wiki/Baboon;2024
Är en pyton längre eller kortare än en boaorm?;https://en.wikipedia.org/wiki/Reticulated_python;2024
Väger en gam mer eller mindre än en kungsörn?;https://en.wikipedia.org/wiki/Griffon_vulture;2024
Lever en elefant längre eller kortare än en häst?;https://en.wikipedia.org/wiki/African_bush_elephant;2024
Väger en flasknosdelfin mer eller mindre än en späckhuggare?;https://en.wikipedia.org/wiki/Killer_whale;2024
Väger en gnu mer eller mindre än en flodhäst?;https://en.wikipedia.org/wiki/Blue_wildebeest;2024
Är en gorilla högre eller lägre än en isbjörn stående?;https://en.wikipedia.org/wiki/Polar_bear;2024
Väger en tamkatt mer eller mindre än ett lodjur?;https://en.wikipedia.org/wiki/Eurasian_lynx;2024
Väger en ren mer eller mindre än en bison?;https://en.wikipedia.org/wiki/Reindeer;2024
Lever en kanin längre eller kortare än en häst?;https://en.wikipedia.org/wiki/Rabbit;2024
Är en kronhjort tyngre eller lättare än ett vildsvin?;https://en.wikipedia.org/wiki/Red_deer;2024
Väger en gnu mer eller mindre än en afrikansk buffel?;https://en.wikipedia.org/wiki/African_buffalo;2024
Väger en gorilla mer eller mindre än en orangutang?;https://en.wikipedia.org/wiki/Gorilla;2024
Är en anakonda tyngre eller lättare än en boaorm?;https://en.wikipedia.org/wiki/Green_anaconda;2024
Lever en elefant längre eller kortare än en flodhäst?;https://en.wikipedia.org/wiki/African_bush_elephant;2024
Väger ett vildsvin mer eller mindre än en varg?;https://en.wikipedia.org/wiki/Wild_boar;2024
Är dräktighetstiden för en björn längre eller kortare än för en varg?;https://en.wikipedia.org/wiki/Brown_bear;2024
Lever en bäver längre eller kortare än en igelkott i det vilda?;https://en.wikipedia.org/wiki/Beaver;2024
Väger en zebra mer eller mindre än en flodhäst?;https://en.wikipedia.org/wiki/Plains_zebra;2024
Lever en gris längre eller kortare än en ko?;https://en.wikipedia.org/wiki/Domestic_pig;2024
Är en känguru tyngre eller lättare än en människa?;https://en.wikipedia.org/wiki/Red_kangaroo;2024
Lever en jättesköldpadda längre eller kortare än en papegoja?;https://en.wikipedia.org/wiki/Gal%C3%A1pagos_tortoise;2024
