fråga;källa;år
Blir en ek i regel äldre eller yngre än en av de äldsta bristleconetallarna?;https://www.britishhardwood.co.uk/tree-life-expectancy ; https://www.conservation.org/news/methuselah-still-the-worlds-oldest-tree;2024
Är Fuji högre eller lägre än Vesuvius?;https://en.wikipedia.org/wiki/Mount_Fuji ; https://en.wikipedia.org/wiki/Mount_Vesuvius;2024
Är Vesuvius högre eller lägre än Etna?;https://en.wikipedia.org/wiki/Mount_Vesuvius ; https://en.wikipedia.org/wiki/Mount_Etna;2024
Är Vesuvius högre eller lägre än Kilimanjaro?;https://en.wikipedia.org/wiki/Mount_Vesuvius ; https://en.wikipedia.org/wiki/Mount_Kilimanjaro;2024
Blir ett olivträd som det i Vouves äldre eller yngre än en ek?;https://a-z-animals.com/articles/the-oldest-trees-in-the-entire-world/ ; https://www.britishhardwood.co.uk/tree-life-expectancy;2023
Blir en ek i regel äldre eller yngre än ett äppelträd?;https://www.britishhardwood.co.uk/tree-life-expectancy ; https://aplustree.com/how-long-do-trees-live/;2024
Är Etna högre eller lägre än Fuji?;https://en.wikipedia.org/wiki/Mount_Etna ; https://en.wikipedia.org/wiki/Mount_Fuji;2024
Är Mauna Loa högre eller lägre än Vesuvius?;https://geology.com/records/largest-volcano/ ; https://en.wikipedia.org/wiki/Mount_Vesuvius;2024
Är Angelfallen högre eller lägre än Niagarafallen?;https://en.wikipedia.org/wiki/Angel_Falls ; https://science.howstuffworks.com/environmental/earth/largest-waterfall-in-the-world.htm;2024
Är Tugelafallen högre eller lägre än Niagarafallen?;https://en.wikipedia.org/wiki/Tugela_Falls;2016
Är Bajkalsjön djupare eller grundare än Vänern?;https://www.visualcapitalist.com/just-one-lake-on-earth-is-over-a-mile-deep/ ; https://www.worldatlas.com/articles/the-largest-lakes-in-sweden.html;2023
Blir en tall i regel äldre eller yngre än en björk?;https://aplustree.com/how-long-do-trees-live/;2024
Blir en bristleconetall i regel äldre eller yngre än ett äppelträd?;https://www.conservation.org/news/methuselah-still-the-worlds-oldest-tree ; https://aplustree.com/how-long-do-trees-live/;2024
Har avokado mer eller mindre energi per 100 gram än banan?;https://fdc.nal.usda.gov/ ; https://caloriedata.org/compare/avocado-vs-banana;2024
Har banan mer eller mindre energi per 100 gram än äpple?;https://fdc.nal.usda.gov/;2024
Har jordnötter mer eller mindre energi per 100 gram än mandel?;https://fdc.nal.usda.gov/;2024
Har valnötter mer eller mindre energi per 100 gram än cashewnötter?;https://fdc.nal.usda.gov/;2024
Har gurka mer eller mindre energi per 100 gram än tomat?;https://fdc.nal.usda.gov/;2024
Har broccoli mer eller mindre energi per 100 gram än blomkål?;https://fdc.nal.usda.gov/;2024
Har potatis mer eller mindre energi per 100 gram än sötpotatis?;https://fdc.nal.usda.gov/;2024
Har vitlök mer eller mindre energi per 100 gram än gul lök?;https://fdc.nal.usda.gov/;2024
Har russin mer eller mindre energi per 100 gram än färska vindruvor?;https://fdc.nal.usda.gov/;2024
Har dadlar mer eller mindre energi per 100 gram än färska fikon?;https://fdc.nal.usda.gov/;2024
Har apelsin mer eller mindre energi per 100 gram än citron?;https://fdc.nal.usda.gov/;2024
Har mango mer eller mindre energi per 100 gram än ananas?;https://fdc.nal.usda.gov/;2024
Har vindruvor mer eller mindre energi per 100 gram än jordgubbar?;https://fdc.nal.usda.gov/;2024
Har morot mer eller mindre energi per 100 gram än rödbeta?;https://fdc.nal.usda.gov/;2024
Har spenat mer eller mindre energi per 100 gram än grönkål?;https://fdc.nal.usda.gov/;2024
Har kikärtor mer eller mindre energi per 100 gram än röda linser?;https://fdc.nal.usda.gov/;2024
Har vitt ris mer eller mindre energi per 100 gram än havregryn?;https://fdc.nal.usda.gov/;2024
Väger en kokosnöt mer eller mindre än en grapefrukt?;https://howmuchweighs.com/how-much-does-a-coconut-weigh/ ; https://weighschool.com/grapefruit-weights-and-conversions/;2024
Väger en vattenmelon mer eller mindre än en honungsmelon?;https://en.wikipedia.org/wiki/Watermelon ; https://en.wikipedia.org/wiki/Honeydew_(melon);2024
Väger en kokosnöt mer eller mindre än en mango?;https://howmuchweighs.com/how-much-does-a-coconut-weigh/ ; https://measuringly.com/how-much-does-mango-weigh/;2024
Väger ett äpple mer eller mindre än en apelsin?;https://weightofstuff.com/average-weight-of-all-fruits-and-vegetables/;2024
Väger en avokado mer eller mindre än en kiwi?;https://weightofstuff.com/average-weight-of-all-fruits-and-vegetables/;2024
Väger en citron mer eller mindre än en lime?;https://weightofstuff.com/average-weight-of-all-fruits-and-vegetables/;2024
Väger en banan mer eller mindre än en persika?;https://weightofstuff.com/average-weight-of-all-fruits-and-vegetables/;2024
Är en solros högre eller lägre än en majsplanta?;https://smackinsunflowerseeds.com/blogs/blogs/how-tall-can-sunflowers-get ; https://www.snexplores.org/article/worlds-tallest-corn-towers-nearly-14-meters;2024
Växer bambu i regel snabbare eller långsammare per dygn än en pumpkaranka?;https://www.guaduabamboo.com/bamboo-is-the-fastest-growing-plant-on-earth/;2024
Är ett blad av jättenäckrosen Victoria bredare eller smalare än rekordblomman Rafflesia?;https://en.wikipedia.org/wiki/Victoria_amazonica ; https://en.wikipedia.org/wiki/Rafflesia_arnoldii;2024
Väger världens största frö, coco de mer, mer eller mindre än en kokosnöt?;https://en.wikipedia.org/wiki/Lodoicea ; https://howmuchweighs.com/how-much-does-a-coconut-weigh/;2024
Väger en pumpa i rekordklass mer eller mindre än en vattenmelon i rekordklass?;https://www.guinnessworldrecords.com/world-records/heaviest-pumpkin ; https://www.guinnessworldrecords.com/world-records/heaviest-watermelon;2025
Är en jättesekvojas stamomkrets större eller mindre än ett baobabträds?;https://en.wikipedia.org/wiki/List_of_largest_giant_sequoias ; https://simple.wikipedia.org/wiki/Baobab;2024
Har en jordnöt fler eller färre kalorier per 100 gram än en gurka?;https://fdc.nal.usda.gov/;2024
Har olivolja fler eller färre kalorier per 100 gram än broccoli?;https://fdc.nal.usda.gov/;2024
Har en mandel fler eller färre kalorier per 100 gram än en jordgubbe?;https://fdc.nal.usda.gov/;2024
Har socker fler eller färre kalorier per 100 gram än en morot?;https://fdc.nal.usda.gov/;2024
Är en rödklöver kortare eller längre än en solros?;https://en.wikipedia.org/wiki/Trifolium_pratense ; https://smackinsunflowerseeds.com/blogs/blogs/how-tall-can-sunflowers-get;2024
Är en maskros lägre eller högre än en majsplanta?;https://en.wikipedia.org/wiki/Taraxacum ; https://www.snexplores.org/article/worlds-tallest-corn-towers-nearly-14-meters;2024
Är en tulpan kortare eller längre än en stjälk av stockros?;https://en.wikipedia.org/wiki/Tulip ; https://en.wikipedia.org/wiki/Alcea;2024
Är en liljekonvalj lägre eller högre än en lupin?;https://en.wikipedia.org/wiki/Lily_of_the_valley ; https://en.wikipedia.org/wiki/Lupinus;2024
Lever en solros i regel kortare eller längre än ett äppelträd?;https://en.wikipedia.org/wiki/Helianthus_annuus ; https://aplustree.com/how-long-do-trees-live/;2024
Lever en björk i regel kortare eller längre än en ek?;https://www.britishhardwood.co.uk/tree-life-expectancy;2024
Lever en tulpanlök i regel kortare eller längre än en pion?;https://en.wikipedia.org/wiki/Tulip ; https://en.wikipedia.org/wiki/Peony;2024
Har en kantarell mindre eller större hatt än en Karl Johan?;https://en.wikipedia.org/wiki/Cantharellus_cibarius ; https://en.wikipedia.org/wiki/Boletus_edulis;2024
Har en champinjon mindre eller större hatt än en jätteröksvamp?;https://en.wikipedia.org/wiki/Agaricus_bisporus ; https://en.wikipedia.org/wiki/Calvatia_gigantea;2024
Har vitlök mer eller mindre energi per 100 gram än purjolök?;https://fdc.nal.usda.gov/;2024
Har en dadel mer eller mindre energi per 100 gram än ett russin?;https://fdc.nal.usda.gov/;2024
Har en paprika mer eller mindre energi per 100 gram än en zucchini?;https://fdc.nal.usda.gov/;2024
Har en aubergine mer eller mindre energi per 100 gram än en gurka?;https://fdc.nal.usda.gov/;2024
Har vetemjöl mer eller mindre energi per 100 gram än rågmjöl?;https://fdc.nal.usda.gov/;2024
Har sallad mer eller mindre energi per 100 gram än kikärtor?;https://fdc.nal.usda.gov/;2024
Har en cashewnöt mer eller mindre energi per 100 gram än en pistagenöt?;https://fdc.nal.usda.gov/;2024
Har basilika mer eller mindre energi per 100 gram än persilja?;https://fdc.nal.usda.gov/;2024
Har en tomat mer eller mindre energi per 100 gram än en russin?;https://fdc.nal.usda.gov/;2024
Har en zucchini mer eller mindre energi per 100 gram än en mandel?;https://fdc.nal.usda.gov/;2024
Är ett körsbär lättare eller tyngre än en jordgubbe?;https://weightofstuff.com/average-weight-of-all-fruits-and-vegetables/;2024
Är en zucchini kortare eller längre än en gurka?;https://weightofstuff.com/average-weight-of-all-fruits-and-vegetables/;2024
Är en morot kortare eller längre än en palsternacka?;https://en.wikipedia.org/wiki/Carrot ; https://en.wikipedia.org/wiki/Parsnip;2024
Är en chilifrukt kortare eller längre än en paprika?;https://en.wikipedia.org/wiki/Chili_pepper ; https://en.wikipedia.org/wiki/Bell_pepper;2024
Väger en potatis mer eller mindre än en gul lök?;https://weightofstuff.com/average-weight-of-all-fruits-and-vegetables/;2024
Väger en tomat mer eller mindre än en paprika?;https://weightofstuff.com/average-weight-of-all-fruits-and-vegetables/;2024
Väger en zucchini mer eller mindre än en aubergine?;https://weightofstuff.com/average-weight-of-all-fruits-and-vegetables/;2024
Väger en gul lök mer eller mindre än en rödbeta?;https://weightofstuff.com/average-weight-of-all-fruits-and-vegetables/;2024
Väger en avokado mer eller mindre än en mango?;https://weightofstuff.com/average-weight-of-all-fruits-and-vegetables/;2024
Väger en grapefrukt mer eller mindre än en apelsin?;https://weightofstuff.com/average-weight-of-all-fruits-and-vegetables/;2024
Har ett fikon mer eller mindre energi per 100 gram än ett äpple?;https://fdc.nal.usda.gov/;2024
Har ett granatäpple mer eller mindre energi per 100 gram än ett päron?;https://fdc.nal.usda.gov/;2024
Har en oliv mer eller mindre energi per 100 gram än en avokado?;https://fdc.nal.usda.gov/;2024
Har majs mer eller mindre energi per 100 gram än en morot?;https://fdc.nal.usda.gov/;2024
Har en sojaböna mer eller mindre energi per 100 gram än en kidneyböna?;https://fdc.nal.usda.gov/;2024
Har ingefära mer eller mindre energi per 100 gram än vitlök?;https://fdc.nal.usda.gov/;2024
Är en lavendelbuske lägre eller högre än en rosenbuske?;https://en.wikipedia.org/wiki/Lavandula ; https://en.wikipedia.org/wiki/Rose;2024
Lever en hallonbuske i regel kortare eller längre än ett vinbärsris?;https://en.wikipedia.org/wiki/Raspberry ; https://en.wikipedia.org/wiki/Blackcurrant;2024
Är en blåbärsbuske lägre eller högre än en hallonbuske?;https://en.wikipedia.org/wiki/Bilberry ; https://en.wikipedia.org/wiki/Raspberry;2024
Har sötpotatis mer eller mindre energi per 100 gram än en pumpa?;https://fdc.nal.usda.gov/;2024
Är en krokus lägre eller högre än en påsklilja?;https://en.wikipedia.org/wiki/Crocus ; https://en.wikipedia.org/wiki/Narcissus_(plant);2024
Lever en lavendelbuske i regel kortare eller längre än en pion?;https://en.wikipedia.org/wiki/Lavandula ; https://en.wikipedia.org/wiki/Peony;2024
Har en pumpa mer eller mindre energi per 100 gram än en banan?;https://fdc.nal.usda.gov/;2024
Har sallad mer eller mindre energi per 100 gram än potatis?;https://fdc.nal.usda.gov/;2024
Har en gurka mer eller mindre energi per 100 gram än en majskolv?;https://fdc.nal.usda.gov/;2024
Har en morot mer eller mindre energi per 100 gram än vitlök?;https://fdc.nal.usda.gov/;2024
Har ett päron mer eller mindre energi per 100 gram än en dadel?;https://fdc.nal.usda.gov/;2024
