fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Lever en tasmansk djävul längre eller kortare än ett vårtsvin?;Tasmansk djävul;Vårtsvin;6;13;år;Hur många år skiljer det?
Är dräktighetstiden för en bison längre eller kortare än för en människa?;Bison;Människa;285;280;dygn;Hur många dygn skiljer det?
Är en zebra högre eller lägre än en gnu i mankhöjd?;Zebra;Gnu;140;135;centimeter;Hur många centimeter skiljer det?
Väger en gråsäl mer eller mindre än ett sjölejon?;Gråsäl;Sjölejon;300;350;kilo;Hur många kilo skiljer det?
Väger en gnu mer eller mindre än en zebra?;Gnu;Zebra;250;300;kilo;Hur många kilo skiljer det?
Lever en kapybara längre eller kortare än en bäver?;Kapybara;Bäver;8;16;år;Hur många år skiljer det?
Väger en yak mer eller mindre än en vattenbuffel?;Yak;Vattenbuffel;500;800;kilo;Hur många kilo skiljer det?
Är en dromedar högre eller lägre än en lama i mankhöjd?;Dromedar;Lama;2;1,2;meter;Hur många meter skiljer det?
Väger en bison mer eller mindre än en flodhäst?;Bison;Flodhäst;900;1500;kilo;Hur många kilo skiljer det?
Är en valross längre eller kortare än en sjöelefant?;Valross;Sjöelefant;3;5;meter;Hur många meter skiljer det?
Lever en koala längre eller kortare än en röd känguru?;Koala;Röd känguru;15;22;år;Hur många år skiljer det?
Lever en kakadua längre eller kortare än en grå jako?;Kakadua;Grå jako;40;60;år;Hur många år skiljer det?
Väger en isbjörn mer eller mindre än en jättepanda?;Isbjörn;Jättepanda;450;100;kilo;Hur många kilo skiljer det?
Är en flasknosdelfin längre eller kortare än en pottval?;Flasknosdelfin;Pottval;3;16;meter;Hur många meter skiljer det?
Väger en noshörning mer eller mindre än en vattenbuffel?;Noshörning;Vattenbuffel;2300;800;kilo;Hur många kilo skiljer det?
Är en pottval längre eller kortare än en narval?;Pottval;Narval;16;4,5;meter;Hur många meter skiljer det?
Är en utter längre eller kortare än en sjöelefant?;Utter;Sjöelefant;1;5;meter;Hur många meter skiljer det?
Väger en gorilla mer eller mindre än en koala?;Gorilla;Koala;170;12;kilo;Hur många kilo skiljer det?
Väger en vikare mer eller mindre än en valross?;Vikare;Valross;70;1000;kilo;Hur många kilo skiljer det?
Väger ett piggsvin mer eller mindre än en noshörning?;Piggsvin;Noshörning;15;2300;kilo;Hur många kilo skiljer det?
Väger en kejsarpingvin mer eller mindre än en struts?;Kejsarpingvin;Struts;35;130;kilo;Hur många kilo skiljer det?
Springer en greyhound fortare eller långsammare än en gepard?;Greyhound;Gepard;69;110;km/h;Hur många km/h skiljer det?
Väger en tiger mer eller mindre än ett lejon?;Tiger;Lejon;250;200;kilo;Hur många kilo skiljer det?
Lever en hund längre eller kortare än en huskatt?;Hund;Huskatt;13;16;år;Hur många år skiljer det?
Väger en gorilla mer eller mindre än en schimpans?;Gorilla;Schimpans;160;50;kilo;Hur många kilo skiljer det?
Väger en ren mer eller mindre än en älg?;Ren;Älg;150;500;kilo;Hur många kilo skiljer det?
Springer en struts fortare eller långsammare än en emu?;Struts;Emu;70;50;km/h;Hur många km/h skiljer det?
Väger en noshörning mer eller mindre än en afrikansk elefant?;Noshörning;Afrikansk elefant;2300;6000;kilo;Hur många kilo skiljer det?
Väger en brunbjörn mer eller mindre än en varg?;Brunbjörn;Varg;200;45;kilo;Hur många kilo skiljer det?
Är dräktighetstiden för en människa längre eller kortare än för en hund?;Människa;Hund;266;63;dygn;Hur många dygn skiljer det?
Springer en kanin fortare eller långsammare än en hare?;Kanin;Hare;48;70;km/h;Hur många km/h skiljer det?
Lever en elefant längre eller kortare än en häst?;Afrikansk elefant;Häst;70;30;år;Hur många år skiljer det?
Är en kejsarpingvin högre eller lägre än en kungspingvin?;Kejsarpingvin;Kungspingvin;115;95;centimeter;Hur många centimeter skiljer det?
Är dräktighetstiden för en häst längre eller kortare än för en giraff?;Häst;Giraff;335;450;dygn;Hur många dygn skiljer det?
Väger ett strutsägg mer eller mindre än ett hönsägg?;Strutsägg;Hönsägg;1400;60;gram;Hur många gram skiljer det?
Är en vithaj längre eller kortare än en valhaj?;Vithaj;Valhaj;6;18;meter;Hur många meter skiljer det?
Väger en kolibri mer eller mindre än en gråsparv?;Kolibri;Gråsparv;4;30;gram;Hur många gram skiljer det?
Väger en knölsvan mer eller mindre än en kanadagås?;Knölsvan;Kanadagås;11;5;kilo;Hur många kilo skiljer det?
Väger en späckhuggare mer eller mindre än en vithaj?;Späckhuggare;Vithaj;5000;700;kilo;Hur många kilo skiljer det?
Lever en varg längre eller kortare än en rödräv i det vilda?;Varg;Rödräv;8;4;år;Hur många år skiljer det?
Springer en sengångare fortare eller långsammare än en människa?;Sengångare;Människa;0,24;37;km/h;Hur många km/h skiljer det?
Springer en känguru fortare eller långsammare än en emu?;Känguru;Emu;71;50;km/h;Hur många km/h skiljer det?
Störtdyker en pilgrimsfalk fortare eller långsammare än en gepard springer?;Pilgrimsfalk;Gepard;350;110;km/h;Hur många km/h skiljer det?
Väger en babian mer eller mindre än en orangutang?;Babian;Orangutang;30;100;kilo;Hur många kilo skiljer det?
Är en älg högre eller lägre än en kronhjort i mankhöjd?;Älg;Kronhjort;2,1;1,2;meter;Hur många meter skiljer det?
Är en gorilla högre eller lägre än en isbjörn stående?;Gorilla;Isbjörn;1,75;2,4;meter;Hur många meter skiljer det?
Väger en brandbil mer eller mindre än en ambulans?;Brandbil;Ambulans;14000;3500;kilo;Hur många kilo skiljer det?
Har en snöskoter högre eller lägre toppfart än en vattenskoter?;Snöskoter;Vattenskoter;150;110;km/h;Hur många km/h skiljer toppfarten?
Har en gaffeltruck högre eller lägre toppfart än en snöskoter?;Gaffeltruck;Snöskoter;25;150;km/h;Hur många km/h skiljer toppfarten?
Är ett luftskepp längre eller kortare än ett godståg?;Luftskepp;Godståg;240;700;meter;Hur många meter skiljer längden?
Är en zeppelinare längre eller kortare än ett containerfartyg?;Zeppelinare;Containerfartyg;245;400;meter;Hur många meter skiljer längden?
Är en husbil längre eller kortare än en bilfärja?;Husbil;Bilfärja;7;180;meter;Hur många meter skiljer längden?
Väger en skördetröska mer eller mindre än en grävmaskin?;Skördetröska;Grävmaskin;15000;25000;kilo;Hur många kilo skiljer det?
Väger en monstertruck mer eller mindre än en grävmaskin?;Monstertruck;Grävmaskin;4500;25000;kilo;Hur många kilo skiljer det?
Har ett jaktplan högre eller lägre toppfart än en helikopter?;Jaktplan;Helikopter;2400;260;km/h;Hur många km/h skiljer toppfarten?
Väger ett segelflygplan mer eller mindre än en husbil?;Segelflygplan;Husbil;400;3200;kilo;Hur många kilo skiljer det?
Är ett kryssningsfartyg längre eller kortare än Titanic?;Kryssningsfartyg;Titanic;360;269;meter;Hur många meter skiljer längden?
Är ett godståg längre eller kortare än en spårvagn?;Godståg;Spårvagn;700;30;meter;Hur många meter skiljer längden?
Väger en fyrhjuling mer eller mindre än en snöskoter?;Fyrhjuling;Snöskoter;300;250;kilo;Hur många kilo skiljer det?
Är en ubåt längre eller kortare än en oljetanker?;Ubåt;Oljetanker;170;380;meter;Hur många meter skiljer längden?
Har en racingbåt högre eller lägre toppfart än en motorbåt?;Racingbåt;Motorbåt;250;60;km/h;Hur många km/h skiljer toppfarten?
Är en ambulans längre eller kortare än en brandbil?;Ambulans;Brandbil;6;10;meter;Hur många meter skiljer längden?
Har en skördetröska starkare eller svagare motor än en traktor?;Skördetröska;Traktor;400;100;hk;Hur många hästkrafter skiljer det?
Har en grävmaskin starkare eller svagare motor än en monstertruck?;Grävmaskin;Monstertruck;150;1500;hk;Hur många hästkrafter skiljer det?
Har en dragster högre eller lägre toppfart än en racingbåt?;Dragster;Racingbåt;530;250;km/h;Hur många km/h skiljer toppfarten?
Är ett segelflygplan längre eller kortare än ett jaktplan?;Segelflygplan;Jaktplan;7;15;meter;Hur många meter skiljer längden?
Är VW-bubblan längre eller kortare än en Volvo Amazon?;VW-bubblan;Volvo Amazon;4,03;4,45;meter;Hur många meter skiljer det i längd?
Har en Ford T högre eller lägre toppfart än en Volvo Amazon?;Ford T;Volvo Amazon;72;150;km/h;Hur många km/h skiljer det i toppfart?
Är en kanot längre eller kortare än en roddbåt?;Kanot;Roddbåt;5;3,5;meter;Hur många meter skiljer det i längd?
Är en gondol i Venedig längre eller kortare än ett vikingaskepp?;Gondol (Venedig);Vikingaskepp;11;24;meter;Hur många meter skiljer det i längd?
Väger en Volvo Amazon mer eller mindre än en pickup?;Volvo Amazon;Pickup;1100;2200;kilo;Hur många kilo skiljer det?
Väger en sopbil mer eller mindre än en betongbil?;Sopbil;Betongbil;18;32;ton;Hur många ton skiljer det?
Har en elsparkcykel högre eller lägre toppfart än en mountainbike?;Elsparkcykel;Mountainbike;20;40;km/h;Hur många km/h skiljer det i toppfart?
Är en limousine längre eller kortare än en VW-bubbla?;Limousine;VW-bubblan;9;4;meter;Hur många meter skiljer det i längd?
Har ett pendeltåg högre eller lägre toppfart än ett X2000-tåg?;Pendeltåg;X2000;120;200;km/h;Hur många km/h skiljer det i toppfart?
Har ett Airbus A380 fler eller färre sittplatser än Concorde?;Airbus A380;Concorde;555;100;platser;Hur många sittplatser skiljer det?
Är en isbrytare längre eller kortare än ett hangarfartyg?;Isbrytare;Hangarfartyg;108;333;meter;Hur många meter skiljer det i längd?
Är en katamaran längre eller kortare än en roddbåt?;Katamaran;Roddbåt;12;3,5;meter;Hur många meter skiljer det i längd?
Väger en sopbil mer eller mindre än en stridsvagn?;Sopbil;Stridsvagn;18;60;ton;Hur många ton skiljer det?
Är en ångbåt längre eller kortare än ett vikingaskepp?;Ångbåt;Vikingaskepp;78;24;meter;Hur många meter skiljer det i längd?
Väger en mountainbike mer eller mindre än en lastcykel?;Mountainbike;Lastcykel;13;35;kilo;Hur många kilo skiljer det?
Har en drönare högre eller lägre toppfart än en elsparkcykel?;Drönare;Elsparkcykel;70;20;km/h;Hur många km/h skiljer det i toppfart?
Har Concorde högre eller lägre toppfart än en Spitfire?;Concorde;Spitfire;2179;595;km/h;Hur många km/h skiljer det i toppfart?
Har ett Airbus A380 större eller mindre vingbredd än Concorde?;Airbus A380;Concorde;80;26;meter;Hur många meter skiljer det i vingbredd?
Har en limousine starkare eller svagare motor än en VW-bubbla?;Limousine;VW-bubblan;300;50;hk;Hur många hästkrafter skiljer det?
Är ett hangarfartyg längre eller kortare än en roddbåt?;Hangarfartyg;Roddbåt;333;3,5;meter;Hur många meter skiljer det i längd?
Har Concorde högre eller lägre toppfart än en hästdroska?;Concorde;Hästdroska;2179;15;km/h;Hur många km/h skiljer det i toppfart?
Har en Spitfire högre eller lägre toppfart än en hästdroska?;Spitfire;Hästdroska;595;15;km/h;Hur många km/h skiljer det i toppfart?
Har en katamaran högre eller lägre toppfart än en ångbåt?;Katamaran;Ångbåt;70;25;km/h;Hur många km/h skiljer det i toppfart?
Är ett Airbus A320 längre eller kortare än ett Boeing 737?;Airbus A320;Boeing 737;37,6;39,5;meter;Hur många meter skiljer det i längd?
Är en husvagn längre eller kortare än en livbåt?;Husvagn;Livbåt;7;7,5;meter;Hur många meter skiljer det i längd?
Har ett Boeing 737 större eller mindre vingbredd än ett Boeing 787 Dreamliner?;Boeing 737;Boeing 787 Dreamliner;36;60;meter;Hur många meter skiljer det i vingbredd?
Väger en bulldozer mer eller mindre än en hjullastare?;Bulldozer;Hjullastare;40;25;ton;Hur många ton skiljer det?
Väger en dumper mer eller mindre än en mobilkran?;Dumper;Mobilkran;40;60;ton;Hur många ton skiljer det?
Har en Vespa högre eller lägre toppfart än en Harley-Davidson?;Vespa;Harley-Davidson;95;180;km/h;Hur många km/h skiljer det i toppfart?
Har en höghjuling högre eller lägre toppfart än en tandemcykel?;Höghjuling;Tandemcykel;24;40;km/h;Hur många km/h skiljer det i toppfart?
Är ett Boeing 787 Dreamliner längre eller kortare än ett Airbus A320?;Boeing 787 Dreamliner;Airbus A320;57;37,6;meter;Hur många meter skiljer det i längd?
Är en dubbeldäckarbuss i London längre eller kortare än en ledbuss?;Dubbeldäckarbuss (London);Ledbuss;11;18;meter;Hur många meter skiljer det i längd?
Är Saturn V-raketen längre eller kortare än en varmluftsballong?;Saturn V-raketen;Varmluftsballong;110;20;meter;Hur många meter skiljer det i längd?
Väger en enhjuling mer eller mindre än en elcykel?;Enhjuling;Elcykel;5;25;kilo;Hur många kilo skiljer det?
Har ett hundspann högre eller lägre toppfart än en bobsleigh?;Hundspann;Bobsleigh;30;135;km/h;Hur många km/h skiljer det i toppfart?
Har en pulka högre eller lägre toppfart än en bobsleigh?;Pulka;Bobsleigh;40;135;km/h;Hur många km/h skiljer det i toppfart?
Är Queen Mary 2 längre eller kortare än en bogserbåt?;Queen Mary 2;Bogserbåt;345;32;meter;Hur många meter skiljer det i längd?
Väger Saturn V-raketen mer eller mindre än Queen Mary 2?;Saturn V-raketen;Queen Mary 2;2970;76000;ton;Hur många ton skiljer det?
Är Saturn V-raketen längre eller kortare än en livbåt?;Saturn V-raketen;Livbåt;110;7,5;meter;Hur många meter skiljer det i längd?
Har ett Boeing 787 Dreamliner fler eller färre passagerare än en jolle?;Boeing 787 Dreamliner;Jolle;290;2;personer;Hur många passagerare skiljer det?
Har en skolbuss fler eller färre passagerare än en golfbil?;Skolbuss;Golfbil;72;4;personer;Hur många passagerare skiljer det?
Har en cykel högre eller lägre toppfart än en moped?;Cykel;Moped;30;45;km/h;Hur många km/h skiljer toppfarten?
Har en jumbojet fler eller färre sittplatser än ett litet propellerplan?;Jumbojet (Boeing 747);Litet propellerplan;410;4;platser;Hur många sittplatser skiljer det?
Har en personbil högre eller lägre toppfart än ett höghastighetståg?;Personbil;Höghastighetståg;200;320;km/h;Hur många km/h skiljer toppfarten?
Har en motorcykel högre eller lägre toppfart än en moped?;Motorcykel;Moped;200;45;km/h;Hur många km/h skiljer toppfarten?
Är Titanic längre eller kortare än en oljetanker?;Titanic;Oljetanker;269;380;meter;Hur många meter skiljer längden?
Har ett ånglok högre eller lägre toppfart än en personbil?;Ånglok;Personbil;100;200;km/h;Hur många km/h skiljer toppfarten?
Har en spårvagn högre eller lägre toppfart än ett tunnelbanetåg?;Spårvagn;Tunnelbanetåg;60;80;km/h;Hur många km/h skiljer toppfarten?
Är en lastbil längre eller kortare än en stadsbuss?;Lastbil;Stadsbuss;18;12;meter;Hur många meter skiljer längden?
Har en stadsbuss fler eller färre sittplatser än ett tunnelbanetåg?;Stadsbuss;Tunnelbanetåg;50;240;platser;Hur många sittplatser skiljer det?
Har en traktor högre eller lägre toppfart än ett höghastighetståg?;Traktor;Höghastighetståg;40;320;km/h;Hur många km/h skiljer toppfarten?
Väger en Formel 1-bil mer eller mindre än en motorcykel?;Formel 1-bil;Motorcykel;798;200;kilo;Hur många kilo skiljer det?
Väger en stadsbuss mer eller mindre än en lastbil?;Stadsbuss;Lastbil;18;40;ton;Hur många ton skiljer det?
Är ett containerfartyg längre eller kortare än en segelbåt?;Containerfartyg;Segelbåt;400;12;meter;Hur många meter skiljer längden?
Väger en lastbil mer eller mindre än ett ånglok?;Lastbil;Ånglok;40;100;ton;Hur många ton skiljer det?
Väger en moped mer eller mindre än en cykel?;Moped;Cykel;90;15;kilo;Hur många kilo skiljer det?
Är en helikopter längre eller kortare än en jumbojet?;Helikopter;Jumbojet (Boeing 747);18;70;meter;Hur många meter skiljer längden?
Är en spårvagn längre eller kortare än ett tunnelbanetåg?;Spårvagn;Tunnelbanetåg;30;120;meter;Hur många meter skiljer längden?
Har en Formel 1-bil högre eller lägre toppfart än ett höghastighetståg?;Formel 1-bil;Höghastighetståg;360;320;km/h;Hur många km/h skiljer toppfarten?
Har en segelbåt högre eller lägre toppfart än en motorbåt?;Segelbåt;Motorbåt;15;60;km/h;Hur många km/h skiljer toppfarten?
Väger en oljetanker mer eller mindre än ett containerfartyg?;Oljetanker;Containerfartyg;320000;200000;ton;Hur många ton skiljer det?
Är Titanic längre eller kortare än en bilfärja?;Titanic;Bilfärja;269;180;meter;Hur många meter skiljer längden?
Är floden Nilen längre eller kortare än Yangtze?;Nilen;Yangtze;6650;6300;km;Hur många km skiljer det?
Är berget Kilimanjaro högre eller lägre än Mont Blanc?;Kilimanjaro;Mont Blanc;5895;4809;meter;Hur många meter skiljer det?
Är öknen Sahara större eller mindre till ytan än Arabiska öknen?;Sahara;Arabiska öknen;9,2;2,33;miljoner km²;Hur många miljoner km² skiljer det?
Ligger staden La Paz högre eller lägre över havet än Mexico City?;La Paz;Mexico City;3640;2240;meter;Hur många meter skiljer det?
Hade Tokyos storstadsområde fler eller färre invånare än Londons 2025?;Tokyo;London;37;9,8;miljoner invånare;Hur många miljoner invånare skiljer det?
Är floden Volga längre eller kortare än Rhen?;Volga;Rhen;3530;1230;km;Hur många km skiljer det?
Är Liechtenstein större eller mindre till ytan än Monaco?;Liechtenstein;Monaco;160;2;km²;Hur många km² skiljer det?
Är Vatikanstaten större eller mindre till ytan än Island?;Vatikanstaten;Island;0,49;103000;km²;Hur många km² skiljer det?
Är Monaco större eller mindre till ytan än Singapore?;Monaco;Singapore;2;735;km²;Hur många km² skiljer det?
Är floden Donau längre eller kortare än Yangtze?;Donau;Yangtze;2850;6300;km;Hur många km skiljer det?
Är vulkanen Etna högre eller lägre än Mount Everest?;Etna;Mount Everest;3357;8849;meter;Hur många meter skiljer det?
Är Island större eller mindre till ytan än Storbritannien?;Island;Storbritannien;103;242;tusen km²;Hur många tusen km² skiljer det?
Är floden Seine längre eller kortare än Donau?;Seine;Donau;777;2850;km;Hur många km skiljer det?
Har staden Oslo fler eller färre invånare än Madrid?;Oslo;Madrid;0,7;3,3;miljoner invånare;Hur många miljoner invånare skiljer det?
Är Grekland större eller mindre till ytan än Sverige?;Grekland;Sverige;131,9;450;tusen km²;Hur många tusen km² skiljer det?
Är Österrike större eller mindre till ytan än Italien?;Österrike;Italien;83,9;301;tusen km²;Hur många tusen km² skiljer det?
Har staden Wien fler eller färre invånare än Madrid?;Wien;Madrid;2;3,3;miljoner invånare;Hur många miljoner invånare skiljer det?
Är Rumänien större eller mindre till ytan än Spanien?;Rumänien;Spanien;238;506;tusen km²;Hur många tusen km² skiljer det?
Är floden Niger längre eller kortare än Mekong?;Niger;Mekong;4180;4350;km;Hur många km skiljer det?
Har Colombia fler eller färre invånare än Sydkorea? (2024);Colombia;Sydkorea;52,7;52,1;miljoner invånare;Hur många miljoner invånare skiljer det?
Har staden Mumbai fler eller färre invånare än Delhi? (2024);Mumbai;Delhi;21;33;miljoner invånare;Hur många miljoner invånare skiljer det?
Har staden Istanbul fler eller färre invånare än Mumbai? (2024);Istanbul;Mumbai;15,8;21;miljoner invånare;Hur många miljoner invånare skiljer det?
Är Peru större eller mindre än Mexiko till ytan?;Peru;Mexiko;1285;1964;tusen km²;Hur många tusen km² skiljer det?
